"Points:0","Points:1","Points:2","enthalpy","force:0","force:1","force:2","geometry","liquid fraction","physPressure","physVelocity:0","physVelocity:1","physVelocity:2","temperature","velocity_coupled:0","velocity_coupled:1","velocity_coupled:2"
0.00010501,0.000104,-0.099896,2.9512,0,0,0,2,0,0,0,0,0,0,0,0,0
0.002105,0.000104,-0.099896,2.9424,0,0,0,2,0,0,0,0,0,0,0,0,0
0.00010501,0.000104,-0.097896,3.4361,0,0,0,3,1,0.058142,0.001042,0,0,1.5,0.03442,0,0
0.002105,0.000104,-0.097896,3.4148,0,0,0,1,1,0.0055318,0.00083692,-6.7116e-07,0.00036372,1.4785,0.027649,-2.1755e-05,0.012018
0.004105,0.000104,-0.099896,2.9471,0,0,0,2,0,0,0,0,0,0,0,0,0
0.004105,0.000104,-0.097896,3.4173,0,0,0,1,1,-0.010183,0.00048873,-6.4694e-06,9.0532e-05,1.481,0.016146,-0.00021369,0.0029969
0.006105,0.000104,-0.099896,2.9506,0,0,0,2,0,0,0,0,0,0,0,0,0
0.006105,0.000104,-0.097896,3.4227,0,0,0,1,1,0.0053479,0.00048632,1.8818e-06,-8.7018e-05,1.4863,0.016065,6.214e-05,-0.002871
0.008105,0.000104,-0.099896,2.95,0,0,0,2,0,0,0,0,0,0,0,0,0
0.008105,0.000104,-0.097896,3.4249,0,0,0,1,1,0.014218,0.0005985,-7.5222e-06,-4.338e-05,1.4885,0.019772,-0.00024867,-0.0014304
0.010105,0.000104,-0.099896,2.9473,0,0,0,2,0,0,0,0,0,0,0,0,0
0.010105,0.000104,-0.097896,3.4232,0,0,0,1,1,0.004056,0.0005487,-7.8641e-06,9.3088e-05,1.4868,0.018128,-0.00025994,0.0030799
0.012105,0.000104,-0.099896,2.949,0,0,0,2,0,0,0,0,0,0,0,0,0
0.012105,0.000104,-0.097896,3.4255,0,0,0,1,1,0.00033354,0.00045117,-6.9998e-06,1.2665e-05,1.4891,0.014905,-0.0002312,0.00042281
0.014105,0.000104,-0.099896,2.9497,0,0,0,2,0,0,0,0,0,0,0,0,0
0.014105,0.000104,-0.097896,3.4259,0,0,0,1,1,0.0081803,0.00045822,-2.1403e-06,-2.7983e-05,1.4895,0.015137,-7.0745e-05,-0.00092138
0.016105,0.000104,-0.099896,2.9491,0,0,0,2,0,0,0,0,0,0,0,0,0
0.016105,0.000104,-0.097896,3.4257,0,0,0,1,1,0.0087268,0.00047864,2.1754e-06,6.198e-06,1.4894,0.015813,7.1872e-05,0.00020814
0.018105,0.000104,-0.099896,2.9489,0,0,0,2,0,0,0,0,0,0,0,0,0
0.018105,0.000104,-0.097896,3.4261,0,0,0,1,1,0.0038282,0.00043917,5.4368e-07,2.3168e-05,1.4897,0.014509,1.8011e-05,0.00076916
0.020105,0.000104,-0.099896,2.9495,0,0,0,2,0,0,0,0,0,0,0,0,0
0.020105,0.000104,-0.097896,3.4268,0,0,0,1,1,0.0043788,0.00040802,7.3428e-07,-5.4299e-06,1.4904,0.013479,2.4303e-05,-0.00017584
0.022105,0.000104,-0.099896,2.9495,0,0,0,2,0,0,0,0,0,0,0,0,0
0.022105,0.000104,-0.097896,3.4264,0,0,0,1,1,0.0077134,0.0004164,-3.1978e-06,-4.2967e-06,1.49,0.013756,-0.00010561,-0.00013884
0.024105,0.000104,-0.099896,2.9492,0,0,0,2,0,0,0,0,0,0,0,0,0
0.024105,0.000104,-0.097896,3.4265,0,0,0,1,1,0.006359,0.00040959,-1.3909e-06,1.1992e-05,1.4902,0.013532,-4.5884e-05,0.00039944
0.026105,0.000104,-0.099896,2.9493,0,0,0,2,0,0,0,0,0,0,0,0,0
0.026105,0.000104,-0.097896,3.4262,0,0,0,1,1,0.0038708,0.00037345,3.747e-06,6.8782e-06,1.4898,0.012338,0.00012389,0.00023052
0.028105,0.000104,-0.099896,2.9497,0,0,0,2,0,0,0,0,0,0,0,0,0
0.028105,0.000104,-0.097896,3.4266,0,0,0,1,1,0.0063276,0.00037467,-4.1342e-07,-1.1945e-05,1.4902,0.012378,-1.3579e-05,-0.00039144
0.030105,0.000104,-0.099896,2.9494,0,0,0,2,0,0,0,0,0,0,0,0,0
0.030105,0.000104,-0.097896,3.4264,0,0,0,1,1,0.0074236,0.00037869,-2.3953e-06,2.2465e-06,1.49,0.012511,-7.9035e-05,7.7126e-05
0.032105,0.000104,-0.099896,2.9492,0,0,0,2,0,0,0,0,0,0,0,0,0
0.032105,0.000104,-0.097896,3.4259,0,0,0,1,1,0.00483,0.0003527,8.1508e-07,1.2241e-05,1.4896,0.011652,2.7059e-05,0.00040738
0.034105,0.000104,-0.099896,2.9494,0,0,0,2,0,0,0,0,0,0,0,0,0
0.034105,0.000104,-0.097896,3.4258,0,0,0,1,1,0.0048675,0.00033728,-5.7224e-07,-1.4701e-06,1.4895,0.011143,-1.8793e-05,-4.5612e-05
0.036105,0.000104,-0.099896,2.9495,0,0,0,2,0,0,0,0,0,0,0,0,0
0.036105,0.000104,-0.097896,3.4255,0,0,0,1,1,0.0067416,0.00034228,3.7172e-07,-8.2654e-06,1.4892,0.011308,1.2417e-05,-0.00027019
0.038105,0.000104,-0.099896,2.9492,0,0,0,2,0,0,0,0,0,0,0,0,0
0.038105,0.000104,-0.097896,3.425,0,0,0,1,1,0.0064382,0.00033768,-7.9244e-07,5.077e-06,1.4887,0.011156,-2.6017e-05,0.00017046
0.040105,0.000104,-0.099896,2.9492,0,0,0,2,0,0,0,0,0,0,0,0,0
0.040105,0.000104,-0.097896,3.4247,0,0,0,1,1,0.0050912,0.00031871,2.3671e-07,4.7479e-06,1.4884,0.010529,7.9749e-06,0.00015961
0.042105,0.000104,-0.099896,2.9492,0,0,0,2,0,0,0,0,0,0,0,0,0
0.042105,0.000104,-0.097896,3.4241,0,0,0,1,1,0.0055691,0.0003108,6.6448e-07,-2.2598e-06,1.4878,0.010268,2.2098e-05,-7.1998e-05
0.044105,0.000104,-0.099896,2.9491,0,0,0,2,0,0,0,0,0,0,0,0,0
0.044105,0.000104,-0.097896,3.4234,0,0,0,1,1,0.0065102,0.00031198,-8.9207e-07,-2.2251e-06,1.4871,0.010307,-2.9284e-05,-7.0896e-05
0.046105,0.000104,-0.099896,2.9489,0,0,0,2,0,0,0,0,0,0,0,0,0
0.046105,0.000104,-0.097896,3.4225,0,0,0,1,1,0.0057351,0.00030205,-6.7366e-07,3.2341e-06,1.4862,0.0099791,-2.207e-05,0.00010938
0.048105,0.000104,-0.099896,2.9489,0,0,0,2,0,0,0,0,0,0,0,0,0
0.048105,0.000104,-0.097896,3.4216,0,0,0,1,1,0.0054867,0.00029282,1.3109e-06,-3.7192e-07,1.4852,0.009674,4.3481e-05,-9.7629e-06
0.050105,0.000104,-0.099896,2.9487,0,0,0,2,0,0,0,0,0,0,0,0,0
0.050105,0.000104,-0.097896,3.4205,0,0,0,1,1,0.0062117,0.00029088,6.6802e-08,-1.3388e-06,1.4841,0.0096098,2.3854e-06,-4.1811e-05
0.052105,0.000104,-0.099896,2.9485,0,0,0,2,0,0,0,0,0,0,0,0,0
