"Points:0","Points:1","Points:2","enthalpy","force:0","force:1","force:2","geometry","liquid fraction","physPressure","physVelocity:0","physVelocity:1","physVelocity:2","temperature","velocity_coupled:0","velocity_coupled:1","velocity_coupled:2"
0.00010501,0.000104,-0.099896,2.8645,0,0,0,2,0,0,0,0,0,0,0,0,0
0.002105,0.000104,-0.099896,2.8569,0,0,0,2,0,0,0,0,0,0,0,0,0
0.00010501,0.000104,-0.097896,3.3203,0,0,0,3,1,0.050264,0.00091,0,0,1.5,0.03006,0,0
0.002105,0.000104,-0.097896,3.3011,0,0,0,1,1,0.0049659,0.00072385,-1.5511e-06,0.00032377,1.4808,0.023911,-5.1274e-05,0.010695
0.004105,0.000104,-0.099896,2.8614,0,0,0,2,0,0,0,0,0,0,0,0,0
0.004105,0.000104,-0.097896,3.3038,0,0,0,1,1,-0.0077095,0.00041809,-6.1242e-06,7.8583e-05,1.4835,0.013811,-0.0002023,0.0025956
0.006105,0.000104,-0.099896,2.8647,0,0,0,2,0,0,0,0,0,0,0,0,0
0.006105,0.000104,-0.097896,3.3091,0,0,0,1,1,0.0048237,0.00042256,1.2405e-06,-7.518e-05,1.4888,0.013959,4.0974e-05,-0.0024833
0.008105,0.000104,-0.099896,2.8641,0,0,0,2,0,0,0,0,0,0,0,0,0
0.008105,0.000104,-0.097896,3.3111,0,0,0,1,1,0.011707,0.00051802,-7.6235e-06,-2.7348e-05,1.4909,0.017112,-0.0002518,-0.00090312
0.010105,0.000104,-0.099896,2.862,0,0,0,2,0,0,0,0,0,0,0,0,0
0.010105,0.000104,-0.097896,3.3099,0,0,0,1,1,0.0032108,0.00046658,-7.836e-06,8.7095e-05,1.4896,0.015412,-0.00025882,0.002877
0.012105,0.000104,-0.099896,2.8636,0,0,0,2,0,0,0,0,0,0,0,0,0
0.012105,0.000104,-0.097896,3.3121,0,0,0,1,1,0.00035198,0.00038265,-6.0428e-06,1.1056e-05,1.4918,0.01264,-0.00019961,0.00036518
0.014105,0.000104,-0.099896,2.8642,0,0,0,2,0,0,0,0,0,0,0,0,0
0.014105,0.000104,-0.097896,3.3124,0,0,0,1,1,0.0068138,0.00039378,-2.2755e-06,-2.2652e-05,1.4922,0.013008,-7.5163e-05,-0.00074807
0.016105,0.000104,-0.099896,2.8636,0,0,0,2,0,0,0,0,0,0,0,0,0
0.016105,0.000104,-0.097896,3.312,0,0,0,1,1,0.0070442,0.00040901,1.3428e-06,1.3182e-05,1.4918,0.013511,4.4354e-05,0.00043557
0.018105,0.000104,-0.099896,2.8634,0,0,0,2,0,0,0,0,0,0,0,0,0
0.018105,0.000104,-0.097896,3.3123,0,0,0,1,1,0.0030061,0.00037058,1.7105e-07,2.4566e-05,1.4921,0.012241,5.6379e-06,0.00081156
0.020105,0.000104,-0.099896,2.8639,0,0,0,2,0,0,0,0,0,0,0,0,0
0.020105,0.000104,-0.097896,3.3128,0,0,0,1,1,0.0034656,0.00034545,3.8725e-07,-2.5766e-06,1.4926,0.011411,1.2775e-05,-8.5001e-05
0.022105,0.000104,-0.099896,2.8638,0,0,0,2,0,0,0,0,0,0,0,0,0
0.022105,0.000104,-0.097896,3.3123,0,0,0,1,1,0.0060889,0.00035333,-3.319e-06,-1.3339e-07,1.4921,0.011671,-0.00010965,-4.231e-06
0.024105,0.000104,-0.099896,2.8635,0,0,0,2,0,0,0,0,0,0,0,0,0
0.024105,0.000104,-0.097896,3.3122,0,0,0,1,1,0.0049344,0.00034541,-1.6691e-06,1.5327e-05,1.492,0.01141,-5.5153e-05,0.00050644
0.026105,0.000104,-0.099896,2.8636,0,0,0,2,0,0,0,0,0,0,0,0,0
0.026105,0.000104,-0.097896,3.3119,0,0,0,1,1,0.0029057,0.00031443,2.747e-06,8.4361e-06,1.4917,0.010387,9.0712e-05,0.00027879
0.028105,0.000104,-0.099896,2.8639,0,0,0,2,0,0,0,0,0,0,0,0,0
0.028105,0.000104,-0.097896,3.3121,0,0,0,1,1,0.004902,0.00031663,-6.4231e-07,-7.1879e-06,1.4918,0.010459,-2.1243e-05,-0.00023727
0.030105,0.000104,-0.099896,2.8635,0,0,0,2,0,0,0,0,0,0,0,0,0
0.030105,0.000104,-0.097896,3.3116,0,0,0,1,1,0.0057107,0.00031935,-2.2419e-06,6.5666e-06,1.4914,0.010549,-7.4084e-05,0.00021711
0.032105,0.000104,-0.099896,2.8634,0,0,0,2,0,0,0,0,0,0,0,0,0
0.032105,0.000104,-0.097896,3.3111,0,0,0,1,1,0.0034987,0.00029611,3.1541e-07,1.3914e-05,1.4908,0.0097813,1.0384e-05,0.0004598
0.034105,0.000104,-0.099896,2.8636,0,0,0,2,0,0,0,0,0,0,0,0,0
0.034105,0.000104,-0.097896,3.3108,0,0,0,1,1,0.0035525,0.00028354,-7.5915e-07,8.8378e-07,1.4906,0.0093663,-2.5112e-05,2.9371e-05
