"Points:0","Points:1","Points:2","enthalpy","force:0","force:1","force:2","geometry","liquid fraction","physPressure","physVelocity:0","physVelocity:1","physVelocity:2","temperature","velocity_coupled:0","velocity_coupled:1","velocity_coupled:2"
0.00010501,0.000104,-0.099896,2.9579,0,0,0,2,0,0,0,0,0,0,0,0,0
0.002105,0.000104,-0.099896,2.9494,0,0,0,2,0,0,0,0,0,0,0,0,0
0.00010501,0.000104,-0.097896,3.445,0,0,0,3,1,0.058251,0.001014,0,0,1.5,0.033495,0,0
0.002105,0.000104,-0.097896,3.4242,0,0,0,1,1,0.0071772,0.00081282,-9.3192e-07,0.00035553,1.4792,0.026852,-3.0298e-05,0.011746
0.004105,0.000104,-0.099896,2.9542,0,0,0,2,0,0,0,0,0,0,0,0,0
0.004105,0.000104,-0.097896,3.427,0,0,0,1,1,-0.0078893,0.0004736,-6.4469e-06,8.8085e-05,1.4819,0.015645,-0.00021267,0.0029125
0.006105,0.000104,-0.099896,2.9577,0,0,0,2,0,0,0,0,0,0,0,0,0
0.006105,0.000104,-0.097896,3.4325,0,0,0,1,1,0.0069776,0.00047288,1.7033e-06,-8.4392e-05,1.4873,0.01562,5.6507e-05,-0.0027866
0.008105,0.000104,-0.099896,2.9571,0,0,0,2,0,0,0,0,0,0,0,0,0
0.008105,0.000104,-0.097896,3.4347,0,0,0,1,1,0.015397,0.0005815,-7.5782e-06,-3.9587e-05,1.4895,0.019209,-0.0002502,-0.0013072
0.010105,0.000104,-0.099896,2.9545,0,0,0,2,0,0,0,0,0,0,0,0,0
0.010105,0.000104,-0.097896,3.4331,0,0,0,1,1,0.0055775,0.00053116,-7.8991e-06,9.2076e-05,1.4879,0.017547,-0.00026079,0.0030435
0.012105,0.000104,-0.099896,2.9562,0,0,0,2,0,0,0,0,0,0,0,0,0
0.012105,0.000104,-0.097896,3.4354,0,0,0,1,1,0.0020361,0.00043655,-6.8348e-06,1.2447e-05,1.4902,0.014421,-0.00022552,0.0004129
0.014105,0.000104,-0.099896,2.9569,0,0,0,2,0,0,0,0,0,0,0,0,0
0.014105,0.000104,-0.097896,3.4357,0,0,0,1,1,0.0095769,0.00044462,-2.2044e-06,-2.668e-05,1.4906,0.014687,-7.2611e-05,-0.00088048
0.016105,0.000104,-0.099896,2.9563,0,0,0,2,0,0,0,0,0,0,0,0,0
0.016105,0.000104,-0.097896,3.4355,0,0,0,1,1,0.010038,0.00046389,1.9711e-06,7.9973e-06,1.4903,0.015324,6.534e-05,0.00026521
0.018105,0.000104,-0.099896,2.956,0,0,0,2,0,0,0,0,0,0,0,0,0
0.018105,0.000104,-0.097896,3.4358,0,0,0,1,1,0.0053114,0.00042453,4.4198e-07,2.3699e-05,1.4907,0.014024,1.4851e-05,0.00078424
0.020105,0.000104,-0.099896,2.9566,0,0,0,2,0,0,0,0,0,0,0,0,0
0.020105,0.000104,-0.097896,3.4364,0,0,0,1,1,0.0058347,0.00039471,6.3805e-07,-4.6317e-06,1.4913,0.013039,2.1326e-05,-0.00015181
0.022105,0.000104,-0.099896,2.9566,0,0,0,2,0,0,0,0,0,0,0,0,0
0.022105,0.000104,-0.097896,3.436,0,0,0,1,1,0.0090029,0.00040301,-3.2531e-06,-3.1869e-06,1.4909,0.013313,-0.00010725,-0.00010436
0.024105,0.000104,-0.099896,2.9563,0,0,0,2,0,0,0,0,0,0,0,0,0
0.024105,0.000104,-0.097896,3.4361,0,0,0,1,1,0.007679,0.0003959,-1.4741e-06,1.2962e-05,1.491,0.013078,-4.8462e-05,0.00042923
0.026105,0.000104,-0.099896,2.9564,0,0,0,2,0,0,0,0,0,0,0,0,0
0.026105,0.000104,-0.097896,3.4358,0,0,0,1,1,0.0052799,0.00036086,3.5117e-06,7.4008e-06,1.4906,0.011921,0.00011626,0.00024557
0.028105,0.000104,-0.099896,2.9567,0,0,0,2,0,0,0,0,0,0,0,0,0
0.028105,0.000104,-0.097896,3.4361,0,0,0,1,1,0.0076275,0.00036231,-4.7414e-07,-1.0721e-05,1.491,0.011969,-1.5437e-05,-0.00035317
0.030105,0.000104,-0.099896,2.9564,0,0,0,2,0,0,0,0,0,0,0,0,0
0.030105,0.000104,-0.097896,3.4358,0,0,0,1,1,0.0086514,0.00036604,-2.3657e-06,3.422e-06,1.4907,0.012092,-7.7923e-05,0.00011387
0.032105,0.000104,-0.099896,2.9562,0,0,0,2,0,0,0,0,0,0,0,0,0
0.032105,0.000104,-0.097896,3.4354,0,0,0,1,1,0.006127,0.00034059,7.0227e-07,1.2826e-05,1.4903,0.011251,2.3436e-05,0.0004246
0.034105,0.000104,-0.099896,2.9565,0,0,0,2,0,0,0,0,0,0,0,0,0
0.034105,0.000104,-0.097896,3.4353,0,0,0,1,1,0.0061548,0.00032578,-6.1634e-07,-7.8582e-07,1.4901,0.010762,-2.0146e-05,-2.5058e-05
0.036105,0.000104,-0.099896,2.9565,0,0,0,2,0,0,0,0,0,0,0,0,0
0.036105,0.000104,-0.097896,3.4349,0,0,0,1,1,0.0079517,0.00033082,3.1531e-07,-7.0695e-06,1.4898,0.010928,1.0636e-05,-0.0002327
0.038105,0.000104,-0.099896,2.9562,0,0,0,2,0,0,0,0,0,0,0,0,0
0.038105,0.000104,-0.097896,3.4344,0,0,0,1,1,0.0076308,0.00032625,-8.1998e-07,6.0378e-06,1.4893,0.010777,-2.6865e-05,0.00020023
0.040105,0.000104,-0.099896,2.9562,0,0,0,2,0,0,0,0,0,0,0,0,0
0.040105,0.000104,-0.097896,3.434,0,0,0,1,1,0.0063077,0.00030777,2.1298e-07,5.4881e-06,1.4889,0.010167,7.2426e-06,0.00018209
0.042105,0.000104,-0.099896,2.9562,0,0,0,2,0,0,0,0,0,0,0,0,0
0.042105,0.000104,-0.097896,3.4333,0,0,0,1,1,0.0067602,0.00030025,6.0524e-07,-1.4651e-06,1.4882,0.0099184,2.0186e-05,-4.7657e-05
0.044105,0.000104,-0.099896,2.9561,0,0,0,2,0,0,0,0,0,0,0,0,0
0.044105,0.000104,-0.097896,3.4326,0,0,0,1,1,0.0076506,0.00030145,-8.95e-07,-1.2338e-06,1.4875,0.0099581,-2.9361e-05,-4.0041e-05
0.046105,0.000104,-0.099896,2.9559,0,0,0,2,0,0,0,0,0,0,0,0,0
0.046105,0.000104,-0.097896,3.4316,0,0,0,1,1,0.0068771,0.00029179,-6.5474e-07,4.0927e-06,1.4865,0.009639,-2.1436e-05,0.00013588
0.048105,0.000104,-0.099896,2.9558,0,0,0,2,0,0,0,0,0,0,0,0,0
0.048105,0.000104,-0.097896,3.4306,0,0,0,1,1,0.0066237,0.0002829,1.2427e-06,4.5457e-07,1.4855,0.0093453,4.1233e-05,1.57e-05
0.050105,0.000104,-0.099896,2.9557,0,0,0,2,0,0,0,0,0,0,0,0,0
0.050105,0.000104,-0.097896,3.4293,0,0,0,1,1,0.007312,0.0002811,5.9405e-08,-4.6601e-07,1.4842,0.009286,2.136e-06,-1.4766e-05
0.052105,0.000104,-0.099896,2.9554,0,0,0,2,0,0,0,0,0,0,0,0,0
0.052105,0.000104,-0.097896,3.4277,0,0,0,1,1,0.0070683,0.00027465,-4.5788e-07,2.0552e-06,1.4826,0.0090729,-1.4954e-05,6.851e-05
0.054105,0.000104,-0.099896,2.9552,0,0,0,2,0,0,0,0,0,0,0,0,0
0.054105,0.000104,-0.097896,3.4257,0,0,0,1,1,0.006759,0.00026685,2.0186e-07,1.8643e-06,1.4806,0.0088151,6.8295e-06,6.2176e-05
0.056105,0.000104,-0.099896,2.9549,0,0,0,2,0,0,0,0,0,0,0,0,0
0.056105,0.000104,-0.097896,3.4236,0,0,0,1,1,0.0068627,0.00026221,5.3849e-07,-1.2838e-06,1.4785,0.008662,1.7939e-05,-4.1836e-05
0.058105,0.000104,-0.099896,2.9545,0,0,0,2,0,0,0,0,0,0,0,0,0
0.058105,0.000104,-0.097896,3.4208,0,0,0,1,1,0.0071148,0.00025978,4.9867e-08,2.2525e-07,1.4757,0.0085816,1.7939e-06,7.9675e-06
0.060105,0.000104,-0.099896,2.9541,0,0,0,2,0,0,0,0,0,0,0,0,0
0.060105,0.000104,-0.097896,3.4174,0,0,0,1,1,0.0071586,0.00025531,1.4187e-07,2.2238e-06,1.4723,0.0084342,4.8219e-06,7.3984e-05
0.062105,0.000104,-0.099896,2.9536,0,0,0,2,0,0,0,0,0,0,0,0,0
0.062105,0.000104,-0.097896,3.4136,0,0,0,1,1,0.0066872,0.00024744,5.7264e-07,1.2421e-06,1.4685,0.008174,1.9037e-05,4.1535e-05
0.064105,0.000104,-0.099896,2.953,0,0,0,2,0,0,0,0,0,0,0,0,0
0.064105,0.000104,-0.097896,3.4089,0,0,0,1,1,0.0068466,0.00024328,6.9317e-07,-1.4046e-06,1.4638,0.0080365,2.3023e-05,-4.5919e-05
0.066105,0.000104,-0.099896,2.9523,0,0,0,2,0,0,0,0,0,0,0,0,0
0.066105,0.000104,-0.097896,3.4032,0,0,0,1,1,0.0072253,0.00024149,-6.7825e-08,4.0373e-07,1.4581,0.0079775,-2.1316e-06,1.3765e-05
0.068105,0.000104,-0.099896,2.9514,0,0,0,2,0,0,0,0,0,0,0,0,0
