"Points:0","Points:1","Points:2","enthalpy","force:0","force:1","force:2","geometry","liquid fraction","physPressure","physVelocity:0","physVelocity:1","physVelocity:2","temperature","velocity_coupled:0","velocity_coupled:1","velocity_coupled:2"
0.00010501,0.000104,-0.099896,2.8357,0,0,0,2,0,0,0,0,0,0,0,0,0
0.002105,0.000104,-0.099896,2.8271,0,0,0,2,0,0,0,0,0,0,0,0,0
0.00010501,0.000104,-0.097896,3.2822,0,0,0,3,1,0.064176,0.00109,0,0,1.5,0.036006,0,0
0.002105,0.000104,-0.097896,3.2578,0,0,0,1,1,0.0085926,0.00088446,-1.4997e-06,0.0003897,1.4758,0.029215,-4.9475e-05,0.012874
0.004105,0.000104,-0.099896,2.8329,0,0,0,2,0,0,0,0,0,0,0,0,0
0.004105,0.000104,-0.097896,3.2608,0,0,0,1,1,-0.0087524,0.00051937,-8.1687e-06,0.00010782,1.479,0.017157,-0.0002692,0.0035585
0.006105,0.000104,-0.099896,2.8375,0,0,0,2,0,0,0,0,0,0,0,0,0
0.006105,0.000104,-0.097896,3.2677,0,0,0,1,1,0.0073921,0.0005145,7.3062e-07,-8.1156e-05,1.4859,0.016998,2.4621e-05,-0.002681
0.008105,0.000104,-0.099896,2.8376,0,0,0,2,0,0,0,0,0,0,0,0,0
0.008105,0.000104,-0.097896,3.2712,0,0,0,1,1,0.017138,0.00063381,-8.8475e-06,-3.765e-05,1.4894,0.020937,-0.00029151,-0.0012409
0.010105,0.000104,-0.099896,2.8352,0,0,0,2,0,0,0,0,0,0,0,0,0
0.010105,0.000104,-0.097896,3.2702,0,0,0,1,1,0.0064306,0.000584,-9.2013e-06,0.00010692,1.4884,0.019289,-0.00030319,0.0035299
0.012105,0.000104,-0.099896,2.837,0,0,0,2,0,0,0,0,0,0,0,0,0
0.012105,0.000104,-0.097896,3.2731,0,0,0,1,1,0.0020149,0.00048123,-8.6205e-06,2.4337e-05,1.4913,0.015897,-0.00028432,0.00080214
0.014105,0.000104,-0.099896,2.8378,0,0,0,2,0,0,0,0,0,0,0,0,0
0.014105,0.000104,-0.097896,3.2737,0,0,0,1,1,0.010179,0.00048698,-3.3567e-06,-1.8992e-05,1.4919,0.016087,-0.00011038,-0.00062668
0.016105,0.000104,-0.099896,2.8371,0,0,0,2,0,0,0,0,0,0,0,0,0
0.016105,0.000104,-0.097896,3.2735,0,0,0,1,1,0.010861,0.00050913,1.3151e-06,1.5034e-05,1.4916,0.016817,4.3882e-05,0.00049696
0.018105,0.000104,-0.099896,2.8368,0,0,0,2,0,0,0,0,0,0,0,0,0
0.018105,0.000104,-0.097896,3.2738,0,0,0,1,1,0.0055321,0.00046911,-5.2113e-07,3.3324e-05,1.492,0.015494,-1.6905e-05,0.0010997
0.020105,0.000104,-0.099896,2.8373,0,0,0,2,0,0,0,0,0,0,0,0,0
0.020105,0.000104,-0.097896,3.2744,0,0,0,1,1,0.0059149,0.00043604,-3.9081e-07,4.3109e-06,1.4925,0.014403,-1.269e-05,0.00014183
0.022105,0.000104,-0.099896,2.8371,0,0,0,2,0,0,0,0,0,0,0,0,0
0.022105,0.000104,-0.097896,3.2739,0,0,0,1,1,0.0094015,0.00044459,-4.2333e-06,5.0071e-06,1.492,0.014685,-0.00013956,0.00016552
0.024105,0.000104,-0.099896,2.8368,0,0,0,2,0,0,0,0,0,0,0,0,0
0.024105,0.000104,-0.097896,3.274,0,0,0,1,1,0.0078988,0.00043802,-2.3298e-06,2.1481e-05,1.4921,0.014467,-7.6784e-05,0.00070929
