"Points:0","Points:1","Points:2","enthalpy","force:0","force:1","force:2","geometry","liquid fraction","physPressure","physVelocity:0","physVelocity:1","physVelocity:2","temperature","velocity_coupled:0","velocity_coupled:1","velocity_coupled:2"
0.00010501,0.000104,-0.099896,3.0133,0,0,0,2,0,0,0,0,0,0,0,0,0
0.002105,0.000104,-0.099896,3.0056,0,0,0,2,0,0,0,0,0,0,0,0,0
0.00010501,0.000104,-0.097896,3.5187,0,0,0,3,1,0.05837,0.000942,0,0,1.5,0.031117,0,0
0.002105,0.000104,-0.097896,3.4994,0,0,0,1,1,0.01122,0.00075109,-1.503e-06,0.00033384,1.4807,0.024809,-4.9418e-05,0.011025
0.004105,0.000104,-0.099896,3.0103,0,0,0,2,0,0,0,0,0,0,0,0,0
0.004105,0.000104,-0.097896,3.5024,0,0,0,1,1,-0.0022177,0.000435,-6.3627e-06,8.1568e-05,1.4837,0.014368,-0.00020983,0.0026919
0.006105,0.000104,-0.099896,3.0138,0,0,0,2,0,0,0,0,0,0,0,0,0
0.006105,0.000104,-0.097896,3.5079,0,0,0,1,1,0.011019,0.00043808,1.2607e-06,-7.785e-05,1.4892,0.01447,4.1978e-05,-0.0025737
0.008105,0.000104,-0.099896,3.0132,0,0,0,2,0,0,0,0,0,0,0,0,0
0.008105,0.000104,-0.097896,3.5102,0,0,0,1,1,0.018353,0.00053748,-7.7113e-06,-3.0692e-05,1.4915,0.017754,-0.0002544,-0.0010162
0.010105,0.000104,-0.099896,3.011,0,0,0,2,0,0,0,0,0,0,0,0,0
0.010105,0.000104,-0.097896,3.5088,0,0,0,1,1,0.0094209,0.00048617,-7.9578e-06,8.8864e-05,1.4901,0.016059,-0.00026255,0.0029331
0.012105,0.000104,-0.099896,3.0126,0,0,0,2,0,0,0,0,0,0,0,0,0
0.012105,0.000104,-0.097896,3.5111,0,0,0,1,1,0.0063384,0.00039901,-6.3801e-06,1.1616e-05,1.4924,0.013179,-0.00021046,0.00038151
0.014105,0.000104,-0.099896,3.0133,0,0,0,2,0,0,0,0,0,0,0,0,0
0.014105,0.000104,-0.097896,3.5114,0,0,0,1,1,0.013125,0.00040929,-2.3359e-06,-2.3653e-05,1.4927,0.013519,-7.6875e-05,-0.00078348
0.016105,0.000104,-0.099896,3.0126,0,0,0,2,0,0,0,0,0,0,0,0,0
0.016105,0.000104,-0.097896,3.5111,0,0,0,1,1,0.013405,0.00042564,1.4632e-06,1.1924e-05,1.4924,0.014059,4.86e-05,0.00039162
0.018105,0.000104,-0.099896,3.0124,0,0,0,2,0,0,0,0,0,0,0,0,0
0.018105,0.000104,-0.097896,3.5114,0,0,0,1,1,0.0091294,0.00038681,1.9288e-07,2.4549e-05,1.4927,0.012776,6.6311e-06,0.00080881
0.020105,0.000104,-0.099896,3.013,0,0,0,2,0,0,0,0,0,0,0,0,0
0.020105,0.000104,-0.097896,3.5119,0,0,0,1,1,0.009598,0.00036027,4.1234e-07,-2.9761e-06,1.4932,0.0119,1.3881e-05,-0.00010044
0.022105,0.000104,-0.099896,3.0129,0,0,0,2,0,0,0,0,0,0,0,0,0
0.022105,0.000104,-0.097896,3.5115,0,0,0,1,1,0.012375,0.00036822,-3.3459e-06,-7.9444e-07,1.4928,0.012162,-0.00011029,-2.8357e-05
0.024105,0.000104,-0.099896,3.0126,0,0,0,2,0,0,0,0,0,0,0,0,0
0.024105,0.000104,-0.097896,3.5115,0,0,0,1,1,0.011145,0.00036045,-1.6457e-06,1.4879e-05,1.4928,0.011906,-5.4144e-05,0.00048938
0.026105,0.000104,-0.099896,3.0127,0,0,0,2,0,0,0,0,0,0,0,0,0
0.026105,0.000104,-0.097896,3.5112,0,0,0,1,1,0.0089866,0.00032819,2.9554e-06,8.3681e-06,1.4925,0.01084,9.784e-05,0.0002744
0.028105,0.000104,-0.099896,3.013,0,0,0,2,0,0,0,0,0,0,0,0,0
0.028105,0.000104,-0.097896,3.5114,0,0,0,1,1,0.011081,0.00033012,-5.9849e-07,-8.0041e-06,1.4927,0.010904,-1.9572e-05,-0.00026646
0.030105,0.000104,-0.099896,3.0127,0,0,0,2,0,0,0,0,0,0,0,0,0
0.030105,0.000104,-0.097896,3.511,0,0,0,1,1,0.011939,0.00033306,-2.2745e-06,5.9054e-06,1.4923,0.011001,-7.4952e-05,0.00019305
0.032105,0.000104,-0.099896,3.0125,0,0,0,2,0,0,0,0,0,0,0,0,0
0.032105,0.000104,-0.097896,3.5105,0,0,0,1,1,0.0096065,0.00030906,4.4798e-07,1.3836e-05,1.4918,0.010208,1.4964e-05,0.00045506
0.034105,0.000104,-0.099896,3.0127,0,0,0,2,0,0,0,0,0,0,0,0,0
0.034105,0.000104,-0.097896,3.5103,0,0,0,1,1,0.0096381,0.00029574,-6.857e-07,6.5218e-07,1.4916,0.0097681,-2.2495e-05,1.9591e-05
0.036105,0.000104,-0.099896,3.0127,0,0,0,2,0,0,0,0,0,0,0,0,0
0.036105,0.000104,-0.097896,3.5098,0,0,0,1,1,0.011257,0.00030072,1.9822e-07,-4.4563e-06,1.4911,0.0099326,6.689e-06,-0.00014916
0.038105,0.000104,-0.099896,3.0124,0,0,0,2,0,0,0,0,0,0,0,0,0
0.038105,0.000104,-0.097896,3.5091,0,0,0,1,1,0.010895,0.00029625,-8.7291e-07,7.9851e-06,1.4904,0.0097851,-2.871e-05,0.00026184
0.040105,0.000104,-0.099896,3.0123,0,0,0,2,0,0,0,0,0,0,0,0,0
0.040105,0.000104,-0.097896,3.5086,0,0,0,1,1,0.0096608,0.000279,1.7313e-07,6.9841e-06,1.4899,0.0092152,5.8307e-06,0.0002288
0.042105,0.000104,-0.099896,3.0123,0,0,0,2,0,0,0,0,0,0,0,0,0
0.042105,0.000104,-0.097896,3.5077,0,0,0,1,1,0.010081,0.0002723,4.9718e-07,2.2352e-07,1.489,0.0089939,1.6523e-05,5.513e-06
0.044105,0.000104,-0.099896,3.0121,0,0,0,2,0,0,0,0,0,0,0,0,0
0.044105,0.000104,-0.097896,3.5067,0,0,0,1,1,0.010844,0.00027354,-8.7713e-07,7.9608e-07,1.488,0.0090348,-2.889e-05,2.4437e-05
0.046105,0.000104,-0.099896,3.0119,0,0,0,2,0,0,0,0,0,0,0,0,0
0.046105,0.000104,-0.097896,3.5055,0,0,0,1,1,0.010091,0.00026453,-5.8821e-07,5.8891e-06,1.4868,0.0087372,-1.9359e-05,0.00019271
0.048105,0.000104,-0.099896,3.0118,0,0,0,2,0,0,0,0,0,0,0,0,0
0.048105,0.000104,-0.097896,3.5041,0,0,0,1,1,0.0098605,0.00025637,1.1101e-06,2.2373e-06,1.4854,0.0084676,3.6734e-05,7.2095e-05
0.050105,0.000104,-0.099896,3.0115,0,0,0,2,0,0,0,0,0,0,0,0,0
0.050105,0.000104,-0.097896,3.5026,0,0,0,1,1,0.010471,0.00025483,6.7727e-08,1.3482e-06,1.4839,0.0084167,2.2877e-06,4.2756e-05
0.052105,0.000104,-0.099896,3.0112,0,0,0,2,0,0,0,0,0,0,0,0,0
0.052105,0.000104,-0.097896,3.5005,0,0,0,1,1,0.010186,0.00024894,-3.8416e-07,3.7181e-06,1.4818,0.0082222,-1.2655e-05,0.00012105
0.054105,0.000104,-0.099896,3.0109,0,0,0,2,0,0,0,0,0,0,0,0,0
0.054105,0.000104,-0.097896,3.4981,0,0,0,1,1,0.0098755,0.00024173,2.2215e-07,3.625e-06,1.4794,0.007984,7.3641e-06,0.000118
0.056105,0.000104,-0.099896,3.0106,0,0,0,2,0,0,0,0,0,0,0,0,0
0.056105,0.000104,-0.097896,3.4955,0,0,0,1,1,0.0099894,0.0002374,5.6933e-07,6.1639e-07,1.4768,0.007841,1.8826e-05,1.8649e-05
0.058105,0.000104,-0.099896,3.0101,0,0,0,2,0,0,0,0,0,0,0,0,0
0.058105,0.000104,-0.097896,3.4922,0,0,0,1,1,0.010171,0.00023534,9.4632e-08,1.8787e-06,1.4735,0.0077731,3.1339e-06,6.0372e-05
0.060105,0.000104,-0.099896,3.0096,0,0,0,2,0,0,0,0,0,0,0,0,0
0.060105,0.000104,-0.097896,3.4882,0,0,0,1,1,0.010147,0.00023134,1.9625e-07,3.8433e-06,1.4695,0.0076408,6.4816e-06,0.00012528
0.062105,0.000104,-0.099896,3.009,0,0,0,2,0,0,0,0,0,0,0,0,0
0.062105,0.000104,-0.097896,3.4837,0,0,0,1,1,0.0097317,0.00022378,6.5969e-07,3.1269e-06,1.465,0.0073912,2.1783e-05,0.00010164
0.064105,0.000104,-0.099896,3.0083,0,0,0,2,0,0,0,0,0,0,0,0,0
0.064105,0.000104,-0.097896,3.4783,0,0,0,1,1,0.0098638,0.00022002,7.1472e-07,2.1558e-07,1.4596,0.0072668,2.3594e-05,5.4978e-06
0.066105,0.000104,-0.099896,3.0074,0,0,0,2,0,0,0,0,0,0,0,0,0
0.066105,0.000104,-0.097896,3.4718,0,0,0,1,1,0.010143,0.00021869,6.1209e-08,1.9575e-06,1.4531,0.0072231,1.9998e-06,6.3063e-05
0.068105,0.000104,-0.099896,3.0064,0,0,0,2,0,0,0,0,0,0,0,0,0
0.068105,0.000104,-0.097896,3.4641,0,0,0,1,1,0.009803,0.00021377,4.1279e-07,3.6177e-06,1.4454,0.0070605,1.3608e-05,0.00011792
0.070105,0.000104,-0.099896,3.0052,0,0,0,2,0,0,0,0,0,0,0,0,0
0.070105,0.000104,-0.097896,3.4551,0,0,0,1,1,0.0097645,0.00020881,1.0769e-06,2.2367e-06,1.4364,0.0068966,3.554e-05,7.2327e-05
0.072105,0.000104,-0.099896,3.0039,0,0,0,2,0,0,0,0,0,0,0,0,0
