"Points:0","Points:1","Points:2","enthalpy","force:0","force:1","force:2","geometry","liquid fraction","physPressure","physVelocity:0","physVelocity:1","physVelocity:2","temperature","velocity_coupled:0","velocity_coupled:1","velocity_coupled:2"
0.00010501,0.000104,-0.099896,3.0498,0,0,0,2,0,0,0,0,0,0,0,0,0
0.002105,0.000104,-0.099896,3.0417,0,0,0,2,0,0,0,0,0,0,0,0,0
0.00010501,0.000104,-0.097896,3.5677,0,0,0,3,1,0.069708,0.001098,0,0,1.5,0.03627,0,0
0.002105,0.000104,-0.097896,3.548,0,0,0,1,1,0.013821,0.00088266,-3.0352e-07,0.00037623,1.48,0.029158,-7.3596e-06,0.012423
0.004105,0.000104,-0.099896,3.0471,0,0,0,2,0,0,0,0,0,0,0,0,0
0.004105,0.000104,-0.097896,3.5518,0,0,0,1,1,-0.0033018,0.00051769,-6.4126e-06,9.0062e-05,1.4836,0.0171,-0.00020942,0.0029751
0.006105,0.000104,-0.099896,3.0509,0,0,0,2,0,0,0,0,0,0,0,0,0
0.006105,0.000104,-0.097896,3.5575,0,0,0,1,1,0.013738,0.00051268,2.3814e-06,-9.566e-05,1.4892,0.01693,8.078e-05,-0.0031641
0.008105,0.000104,-0.099896,3.0502,0,0,0,2,0,0,0,0,0,0,0,0,0
0.008105,0.000104,-0.097896,3.5598,0,0,0,1,1,0.023514,0.0006308,-7.1875e-06,-5.4115e-05,1.4914,0.020835,-0.00023577,-0.001796
0.010105,0.000104,-0.099896,3.0473,0,0,0,2,0,0,0,0,0,0,0,0,0
0.010105,0.000104,-0.097896,3.5578,0,0,0,1,1,0.012477,0.00058193,-7.5682e-06,9.0677e-05,1.4894,0.019223,-0.00024835,0.0029921
0.012105,0.000104,-0.099896,3.0489,0,0,0,2,0,0,0,0,0,0,0,0,0
0.012105,0.000104,-0.097896,3.56,0,0,0,1,1,0.0083555,0.00047948,-7.2115e-06,9.0317e-06,1.4916,0.015836,-0.00023628,0.00029534
0.014105,0.000104,-0.099896,3.0496,0,0,0,2,0,0,0,0,0,0,0,0,0
0.014105,0.000104,-0.097896,3.5601,0,0,0,1,1,0.016861,0.0004844,-1.8638e-06,-3.3672e-05,1.4918,0.015997,-5.9819e-05,-0.0011186
0.016105,0.000104,-0.099896,3.0489,0,0,0,2,0,0,0,0,0,0,0,0,0
0.016105,0.000104,-0.097896,3.56,0,0,0,1,1,0.017507,0.0005066,2.6973e-06,-9.148e-07,1.4916,0.016732,9.0824e-05,-3.6694e-05
0.018105,0.000104,-0.099896,3.0486,0,0,0,2,0,0,0,0,0,0,0,0,0
0.018105,0.000104,-0.097896,3.5604,0,0,0,1,1,0.012131,0.00046714,8.2957e-07,1.8406e-05,1.4921,0.015429,2.915e-05,0.0006033
0.020105,0.000104,-0.099896,3.0493,0,0,0,2,0,0,0,0,0,0,0,0,0
0.020105,0.000104,-0.097896,3.5611,0,0,0,1,1,0.01272,0.00043362,1.0173e-06,-1.0412e-05,1.4928,0.01432,3.5327e-05,-0.00034922
0.022105,0.000104,-0.099896,3.0492,0,0,0,2,0,0,0,0,0,0,0,0,0
0.022105,0.000104,-0.097896,3.5607,0,0,0,1,1,0.016368,0.00044204,-2.9555e-06,-9.6253e-06,1.4925,0.014598,-9.6146e-05,-0.00032442
0.024105,0.000104,-0.099896,3.049,0,0,0,2,0,0,0,0,0,0,0,0,0
0.024105,0.000104,-0.097896,3.561,0,0,0,1,1,0.014843,0.00043573,-1.1142e-06,6.7183e-06,1.4927,0.014391,-3.5375e-05,0.0002158
0.026105,0.000104,-0.099896,3.0491,0,0,0,2,0,0,0,0,0,0,0,0,0
0.026105,0.000104,-0.097896,3.5607,0,0,0,1,1,0.012097,0.00039756,4.3095e-06,2.6699e-06,1.4924,0.013129,0.00014382,8.2609e-05
0.028105,0.000104,-0.099896,3.0495,0,0,0,2,0,0,0,0,0,0,0,0,0
0.028105,0.000104,-0.097896,3.5611,0,0,0,1,1,0.014748,0.00039829,-1.9209e-07,-1.7425e-05,1.4929,0.013153,-5.1085e-06,-0.00058179
0.030105,0.000104,-0.099896,3.0492,0,0,0,2,0,0,0,0,0,0,0,0,0
0.030105,0.000104,-0.097896,3.561,0,0,0,1,1,0.01592,0.0004029,-2.3652e-06,-3.0827e-06,1.4927,0.013305,-7.7007e-05,-0.00010851
0.032105,0.000104,-0.099896,3.049,0,0,0,2,0,0,0,0,0,0,0,0,0
0.032105,0.000104,-0.097896,3.5606,0,0,0,1,1,0.013082,0.00037589,1.1324e-06,8.0569e-06,1.4923,0.012413,3.8478e-05,0.00025983
0.034105,0.000104,-0.099896,3.0492,0,0,0,2,0,0,0,0,0,0,0,0,0
0.034105,0.000104,-0.097896,3.5605,0,0,0,1,1,0.013075,0.00035927,-3.6713e-07,-5.6195e-06,1.4923,0.011864,-1.123e-05,-0.00019186
0.036105,0.000104,-0.099896,3.0493,0,0,0,2,0,0,0,0,0,0,0,0,0
0.036105,0.000104,-0.097896,3.5603,0,0,0,1,1,0.015059,0.00036412,5.9029e-07,-1.3422e-05,1.4921,0.012024,2.0335e-05,-0.00044994
0.038105,0.000104,-0.099896,3.049,0,0,0,2,0,0,0,0,0,0,0,0,0
0.038105,0.000104,-0.097896,3.5599,0,0,0,1,1,0.014698,0.00035949,-6.4982e-07,3.5946e-07,1.4917,0.011871,-2.0731e-05,5.2055e-06
