"Points:0","Points:1","Points:2","enthalpy","force:0","force:1","force:2","geometry","liquid fraction","physPressure","physVelocity:0","physVelocity:1","physVelocity:2","temperature","velocity_coupled:0","velocity_coupled:1","velocity_coupled:2"
0.00010501,0.000104,-0.099896,2.9317,0,0,0,2,0,0,0,0,0,0,0,0,0
0.002105,0.000104,-0.099896,2.9231,0,0,0,2,0,0,0,0,0,0,0,0,0
0.00010501,0.000104,-0.097896,3.4101,0,0,0,3,1,0.066994,0.00103,0,0,1.5,0.034024,0,0
0.002105,0.000104,-0.097896,3.3881,0,0,0,1,1,0.014776,0.00082977,-1.5985e-06,0.00036649,1.4781,0.027406,-5.3567e-05,0.012102
0.004105,0.000104,-0.099896,2.9283,0,0,0,2,0,0,0,0,0,0,0,0,0
0.004105,0.000104,-0.097896,3.3912,0,0,0,1,1,-0.00095813,0.00048467,-7.5825e-06,9.6253e-05,1.4813,0.016008,-0.00025098,0.0031732
0.006105,0.000104,-0.099896,2.9322,0,0,0,2,0,0,0,0,0,0,0,0,0
0.006105,0.000104,-0.097896,3.3975,0,0,0,1,1,0.014035,0.00048321,7.6974e-07,-8.0305e-05,1.4876,0.015961,2.5056e-05,-0.0026567
0.008105,0.000104,-0.099896,2.9319,0,0,0,2,0,0,0,0,0,0,0,0,0
0.008105,0.000104,-0.097896,3.4003,0,0,0,1,1,0.022735,0.00059425,-8.5258e-06,-3.5242e-05,1.4904,0.019627,-0.00028189,-0.0011676
0.010105,0.000104,-0.099896,2.9295,0,0,0,2,0,0,0,0,0,0,0,0,0
0.010105,0.000104,-0.097896,3.3991,0,0,0,1,1,0.012691,0.00054371,-8.8321e-06,9.8937e-05,1.4892,0.017958,-0.00029203,0.0032632
0.012105,0.000104,-0.099896,2.9313,0,0,0,2,0,0,0,0,0,0,0,0,0
0.012105,0.000104,-0.097896,3.4016,0,0,0,1,1,0.0088537,0.00044737,-7.84e-06,1.8519e-05,1.4918,0.014776,-0.00025937,0.00060708
0.014105,0.000104,-0.099896,2.932,0,0,0,2,0,0,0,0,0,0,0,0,0
0.014105,0.000104,-0.097896,3.4021,0,0,0,1,1,0.016464,0.00045507,-3.045e-06,-2.1494e-05,1.4922,0.015031,-0.00010092,-0.00071359
0.016105,0.000104,-0.099896,2.9314,0,0,0,2,0,0,0,0,0,0,0,0,0
0.016105,0.000104,-0.097896,3.4018,0,0,0,1,1,0.016941,0.00047483,1.2785e-06,1.323e-05,1.4919,0.015683,4.1875e-05,0.00043319
0.018105,0.000104,-0.099896,2.9311,0,0,0,2,0,0,0,0,0,0,0,0,0
0.018105,0.000104,-0.097896,3.4021,0,0,0,1,1,0.012028,0.00043518,-2.947e-07,2.9257e-05,1.4922,0.014373,-1.0091e-05,0.00096239
0.020105,0.000104,-0.099896,2.9317,0,0,0,2,0,0,0,0,0,0,0,0,0
0.020105,0.000104,-0.097896,3.4027,0,0,0,1,1,0.012458,0.00040472,-9.6849e-08,7.7512e-07,1.4928,0.013367,-3.5285e-06,2.1773e-05
0.022105,0.000104,-0.099896,2.9316,0,0,0,2,0,0,0,0,0,0,0,0,0
0.022105,0.000104,-0.097896,3.4023,0,0,0,1,1,0.015644,0.00041304,-3.9296e-06,2.0282e-06,1.4924,0.013642,-0.0001301,6.3518e-05
0.024105,0.000104,-0.099896,2.9313,0,0,0,2,0,0,0,0,0,0,0,0,0
0.024105,0.000104,-0.097896,3.4023,0,0,0,1,1,0.014238,0.00040593,-2.0903e-06,1.8278e-05,1.4924,0.013407,-6.934e-05,0.00060021
0.026105,0.000104,-0.099896,2.9313,0,0,0,2,0,0,0,0,0,0,0,0,0
0.026105,0.000104,-0.097896,3.402,0,0,0,1,1,0.01171,0.00037022,3.0033e-06,1.2761e-05,1.4921,0.012228,9.8913e-05,0.00041801
0.028105,0.000104,-0.099896,2.9317,0,0,0,2,0,0,0,0,0,0,0,0,0
