"Points:0","Points:1","Points:2","enthalpy","force:0","force:1","force:2","geometry","liquid fraction","physPressure","physVelocity:0","physVelocity:1","physVelocity:2","temperature","velocity_coupled:0","velocity_coupled:1","velocity_coupled:2"
0.00010501,0.000104,-0.099896,2.876,0,0,0,2,0,0,0,0,0,0,0,0,0
0.002105,0.000104,-0.099896,2.8681,0,0,0,2,0,0,0,0,0,0,0,0,0
0.00010501,0.000104,-0.097896,3.336,0,0,0,3,1,0.068194,0.001082,0,0,1.5,0.035742,0,0
0.002105,0.000104,-0.097896,3.3135,0,0,0,1,1,0.013013,0.00087564,-1.2764e-06,0.00038454,1.4777,0.02892,-4.1327e-05,0.012695
0.004105,0.000104,-0.099896,2.8741,0,0,0,2,0,0,0,0,0,0,0,0,0
0.004105,0.000104,-0.097896,3.3174,0,0,0,1,1,-0.0041319,0.00051377,-7.6669e-06,0.00010328,1.4817,0.016969,-0.00025188,0.0034004
0.006105,0.000104,-0.099896,2.8787,0,0,0,2,0,0,0,0,0,0,0,0,0
0.006105,0.000104,-0.097896,3.3245,0,0,0,1,1,0.011933,0.00050985,1.0973e-06,-8.2947e-05,1.4888,0.016841,3.7362e-05,-0.0027471
0.008105,0.000104,-0.099896,2.8787,0,0,0,2,0,0,0,0,0,0,0,0,0
0.008105,0.000104,-0.097896,3.3279,0,0,0,1,1,0.021505,0.00062738,-8.4061e-06,-3.901e-05,1.4922,0.02072,-0.00027637,-0.0012949
0.010105,0.000104,-0.099896,2.8762,0,0,0,2,0,0,0,0,0,0,0,0,0
0.010105,0.000104,-0.097896,3.3268,0,0,0,1,1,0.010793,0.00057728,-8.7629e-06,0.00010343,1.4911,0.019064,-0.00028814,0.0034068
0.012105,0.000104,-0.099896,2.878,0,0,0,2,0,0,0,0,0,0,0,0,0
0.012105,0.000104,-0.097896,3.3295,0,0,0,1,1,0.0064654,0.00047583,-8.1967e-06,2.1264e-05,1.4938,0.015715,-0.00026971,0.00069339
0.014105,0.000104,-0.099896,2.8787,0,0,0,2,0,0,0,0,0,0,0,0,0
0.014105,0.000104,-0.097896,3.3299,0,0,0,1,1,0.014577,0.00048185,-2.9966e-06,-2.1122e-05,1.4942,0.015914,-9.7882e-05,-0.00070483
0.016105,0.000104,-0.099896,2.878,0,0,0,2,0,0,0,0,0,0,0,0,0
0.016105,0.000104,-0.097896,3.3296,0,0,0,1,1,0.015183,0.00050342,1.5906e-06,1.284e-05,1.4939,0.016625,5.3536e-05,0.00041621
0.018105,0.000104,-0.099896,2.8776,0,0,0,2,0,0,0,0,0,0,0,0,0
0.018105,0.000104,-0.097896,3.3299,0,0,0,1,1,0.009857,0.00046351,-2.3319e-07,3.0737e-05,1.4942,0.015307,-6.7829e-06,0.0010068
0.020105,0.000104,-0.099896,2.8781,0,0,0,2,0,0,0,0,0,0,0,0,0
0.020105,0.000104,-0.097896,3.3305,0,0,0,1,1,0.010254,0.00043094,-1.1042e-07,1.8987e-06,1.4947,0.014232,-2.7507e-06,5.4708e-05
0.022105,0.000104,-0.099896,2.878,0,0,0,2,0,0,0,0,0,0,0,0,0
0.022105,0.000104,-0.097896,3.33,0,0,0,1,1,0.013688,0.00043942,-3.9693e-06,2.8042e-06,1.4942,0.014512,-0.00013024,8.5036e-05
0.024105,0.000104,-0.099896,2.8776,0,0,0,2,0,0,0,0,0,0,0,0,0
0.024105,0.000104,-0.097896,3.3301,0,0,0,1,1,0.012151,0.00043272,-2.1048e-06,1.9176e-05,1.4944,0.01429,-6.8751e-05,0.00062551
0.026105,0.000104,-0.099896,2.8777,0,0,0,2,0,0,0,0,0,0,0,0,0
0.026105,0.000104,-0.097896,3.3297,0,0,0,1,1,0.0093723,0.0003952,3.2126e-06,1.4323e-05,1.494,0.013051,0.00010679,0.00046526
0.028105,0.000104,-0.099896,2.8781,0,0,0,2,0,0,0,0,0,0,0,0,0
0.028105,0.000104,-0.097896,3.3301,0,0,0,1,1,0.01182,0.00039628,-1.1552e-06,-5.2546e-06,1.4943,0.013086,-3.7503e-05,-0.00018135
0.030105,0.000104,-0.099896,2.8777,0,0,0,2,0,0,0,0,0,0,0,0,0
0.030105,0.000104,-0.097896,3.3299,0,0,0,1,1,0.012891,0.0004007,-3.2332e-06,8.985e-06,1.4941,0.013232,-0.00010622,0.00028923
0.032105,0.000104,-0.099896,2.8775,0,0,0,2,0,0,0,0,0,0,0,0,0
0.032105,0.000104,-0.097896,3.3294,0,0,0,1,1,0.010061,0.00037397,2.225e-07,1.9664e-05,1.4937,0.012349,7.81e-06,0.00064189
0.034105,0.000104,-0.099896,2.8777,0,0,0,2,0,0,0,0,0,0,0,0,0
0.034105,0.000104,-0.097896,3.3293,0,0,0,1,1,0.0099275,0.00035778,-1.2451e-06,5.6885e-06,1.4936,0.011814,-4.0688e-05,0.00018037
0.036105,0.000104,-0.099896,2.8777,0,0,0,2,0,0,0,0,0,0,0,0,0
0.036105,0.000104,-0.097896,3.3291,0,0,0,1,1,0.011776,0.00036289,-2.6402e-07,-1.8139e-06,1.4933,0.011983,-8.3707e-06,-6.7458e-05
0.038105,0.000104,-0.099896,2.8774,0,0,0,2,0,0,0,0,0,0,0,0,0
0.038105,0.000104,-0.097896,3.3286,0,0,0,1,1,0.011382,0.00035841,-1.4318e-06,1.1815e-05,1.4928,0.011835,-4.7054e-05,0.00038287
0.040105,0.000104,-0.099896,2.8773,0,0,0,2,0,0,0,0,0,0,0,0,0
0.040105,0.000104,-0.097896,3.3283,0,0,0,1,1,0.0098538,0.00033884,-3.7671e-07,1.1776e-05,1.4925,0.011189,-1.226e-05,0.00038159
0.042105,0.000104,-0.099896,2.8773,0,0,0,2,0,0,0,0,0,0,0,0,0
0.042105,0.000104,-0.097896,3.3277,0,0,0,1,1,0.0102,0.00033051,1.4421e-07,4.5684e-06,1.4919,0.010914,4.9024e-06,0.00014363
0.044105,0.000104,-0.099896,2.8772,0,0,0,2,0,0,0,0,0,0,0,0,0
0.044105,0.000104,-0.097896,3.327,0,0,0,1,1,0.011076,0.0003319,-1.4605e-06,4.1966e-06,1.4913,0.01096,-4.8226e-05,0.00013133
0.046105,0.000104,-0.099896,2.877,0,0,0,2,0,0,0,0,0,0,0,0,0
0.046105,0.000104,-0.097896,3.3262,0,0,0,1,1,0.010193,0.00032181,-1.2424e-06,9.9296e-06,1.4904,0.010626,-4.1089e-05,0.00032083
0.048105,0.000104,-0.099896,2.8769,0,0,0,2,0,0,0,0,0,0,0,0,0
0.048105,0.000104,-0.097896,3.3253,0,0,0,1,1,0.0098003,0.00031218,8.9224e-07,6.2894e-06,1.4895,0.010308,2.9371e-05,0.0002006
0.050105,0.000104,-0.099896,2.8767,0,0,0,2,0,0,0,0,0,0,0,0,0
0.050105,0.000104,-0.097896,3.3243,0,0,0,1,1,0.010422,0.0003103,-4.084e-07,5.0099e-06,1.4885,0.010246,-1.366e-05,0.00015845
0.052105,0.000104,-0.099896,2.8764,0,0,0,2,0,0,0,0,0,0,0,0,0
0.052105,0.000104,-0.097896,3.3228,0,0,0,1,1,0.010106,0.00030374,-9.4685e-07,7.5623e-06,1.4871,0.01003,-3.1539e-05,0.00024276
0.054105,0.000104,-0.099896,2.8762,0,0,0,2,0,0,0,0,0,0,0,0,0
0.054105,0.000104,-0.097896,3.3212,0,0,0,1,1,0.0097,0.00029541,-1.765e-07,7.7404e-06,1.4854,0.0097544,-6.1543e-06,0.00024874
0.056105,0.000104,-0.099896,2.876,0,0,0,2,0,0,0,0,0,0,0,0,0
0.056105,0.000104,-0.097896,3.3194,0,0,0,1,1,0.0096896,0.00029024,1.5595e-07,4.0735e-06,1.4836,0.0095836,4.7869e-06,0.00012766
0.058105,0.000104,-0.099896,2.8756,0,0,0,2,0,0,0,0,0,0,0,0,0
0.058105,0.000104,-0.097896,3.3169,0,0,0,1,1,0.0098505,0.000288,-3.2699e-07,5.3291e-06,1.4811,0.0095097,-1.1236e-05,0.00016925
0.060105,0.000104,-0.099896,2.8752,0,0,0,2,0,0,0,0,0,0,0,0,0
0.060105,0.000104,-0.097896,3.314,0,0,0,1,1,0.0098529,0.00028373,-2.2072e-07,7.7167e-06,1.4782,0.0093685,-7.788e-06,0.00024812
0.062105,0.000104,-0.099896,2.8747,0,0,0,2,0,0,0,0,0,0,0,0,0
0.062105,0.000104,-0.097896,3.3107,0,0,0,1,1,0.0092857,0.00027503,2.4742e-07,6.9555e-06,1.4749,0.0090813,7.6339e-06,0.00022304
0.064105,0.000104,-0.099896,2.8742,0,0,0,2,0,0,0,0,0,0,0,0,0
0.064105,0.000104,-0.097896,3.3066,0,0,0,1,1,0.009306,0.00027061,4.0998e-07,3.3919e-06,1.4708,0.0089353,1.294e-05,0.00010543
0.066105,0.000104,-0.099896,2.8735,0,0,0,2,0,0,0,0,0,0,0,0,0
0.066105,0.000104,-0.097896,3.3015,0,0,0,1,1,0.0096135,0.00026941,-3.9406e-07,5.3802e-06,1.4657,0.0088956,-1.3655e-05,0.00017123
0.068105,0.000104,-0.099896,2.8727,0,0,0,2,0,0,0,0,0,0,0,0,0
0.068105,0.000104,-0.097896,3.2954,0,0,0,1,1,0.0092314,0.00026405,-3.9005e-08,7.3768e-06,1.4596,0.0087184,-1.9575e-06,0.00023717
0.070105,0.000104,-0.099896,2.8717,0,0,0,2,0,0,0,0,0,0,0,0,0
0.070105,0.000104,-0.097896,3.2882,0,0,0,1,1,0.0090623,0.00025868,8.0163e-07,5.3781e-06,1.4524,0.0085413,2.5778e-05,0.00017123
0.072105,0.000104,-0.099896,2.8706,0,0,0,2,0,0,0,0,0,0,0,0,0
