"Points:0","Points:1","Points:2","enthalpy","force:0","force:1","force:2","geometry","liquid fraction","physPressure","physVelocity:0","physVelocity:1","physVelocity:2","temperature","velocity_coupled:0","velocity_coupled:1","velocity_coupled:2"
0.00010501,0.000104,-0.099896,2.7976,0,0,0,2,0,0,0,0,0,0,0,0,0
0.002105,0.000104,-0.099896,2.7893,0,0,0,2,0,0,0,0,0,0,0,0,0
0.00010501,0.000104,-0.097896,3.2315,0,0,0,3,1,0.059319,0.001094,0,0,1.5,0.036138,0,0
0.002105,0.000104,-0.097896,3.2096,0,0,0,1,1,0.003825,0.00088174,-5.8289e-07,0.00037854,1.4779,0.029135,-1.992e-05,0.012515
0.004105,0.000104,-0.099896,2.7944,0,0,0,2,0,0,0,0,0,0,0,0,0
0.004105,0.000104,-0.097896,3.2124,0,0,0,1,1,-0.013145,0.00051738,-7.0792e-06,9.4272e-05,1.4806,0.017096,-0.00023506,0.0031287
0.006105,0.000104,-0.099896,2.7981,0,0,0,2,0,0,0,0,0,0,0,0,0
0.006105,0.000104,-0.097896,3.218,0,0,0,1,1,0.0036792,0.00051206,1.6597e-06,-9.2288e-05,1.4861,0.016918,5.38e-05,-0.0030381
0.008105,0.000104,-0.099896,2.7973,0,0,0,2,0,0,0,0,0,0,0,0,0
0.008105,0.000104,-0.097896,3.2204,0,0,0,1,1,0.013487,0.00063037,-7.9125e-06,-5.0604e-05,1.4884,0.020829,-0.00026259,-0.0016632
0.010105,0.000104,-0.099896,2.7944,0,0,0,2,0,0,0,0,0,0,0,0,0
0.010105,0.000104,-0.097896,3.2185,0,0,0,1,1,0.0026969,0.00058158,-8.2752e-06,9.396e-05,1.4866,0.019218,-0.00027463,0.0031148
0.012105,0.000104,-0.099896,2.7959,0,0,0,2,0,0,0,0,0,0,0,0,0
0.012105,0.000104,-0.097896,3.2209,0,0,0,1,1,-0.0013655,0.00047916,-7.8223e-06,1.2285e-05,1.489,0.015833,-0.00025945,0.00041719
0.014105,0.000104,-0.099896,2.7966,0,0,0,2,0,0,0,0,0,0,0,0,0
0.014105,0.000104,-0.097896,3.2212,0,0,0,1,1,0.0071157,0.00048421,-2.5051e-06,-3.0778e-05,1.4893,0.016,-8.3736e-05,-0.0010077
0.016105,0.000104,-0.099896,2.796,0,0,0,2,0,0,0,0,0,0,0,0,0
0.016105,0.000104,-0.097896,3.2212,0,0,0,1,1,0.007876,0.00050654,2.0735e-06,2.1446e-06,1.4893,0.016739,6.7588e-05,7.9646e-05
0.018105,0.000104,-0.099896,2.7958,0,0,0,2,0,0,0,0,0,0,0,0,0
0.018105,0.000104,-0.097896,3.2217,0,0,0,1,1,0.0026662,0.0004671,2.2704e-07,2.1221e-05,1.4898,0.015436,6.6273e-06,0.00071054
0.020105,0.000104,-0.099896,2.7964,0,0,0,2,0,0,0,0,0,0,0,0,0
0.020105,0.000104,-0.097896,3.2224,0,0,0,1,1,0.0033178,0.00043368,4.1055e-07,-7.6408e-06,1.4905,0.014331,1.2783e-05,-0.00024332
0.022105,0.000104,-0.099896,2.7964,0,0,0,2,0,0,0,0,0,0,0,0,0
0.022105,0.000104,-0.097896,3.2222,0,0,0,1,1,0.0070164,0.00044217,-3.5302e-06,-7.0785e-06,1.4903,0.014612,-0.00011738,-0.00022566
0.024105,0.000104,-0.099896,2.7962,0,0,0,2,0,0,0,0,0,0,0,0,0
0.024105,0.000104,-0.097896,3.2225,0,0,0,1,1,0.0056255,0.000436,-1.6735e-06,9.2627e-06,1.4906,0.014408,-5.5992e-05,0.00031423
0.026105,0.000104,-0.099896,2.7963,0,0,0,2,0,0,0,0,0,0,0,0,0
0.026105,0.000104,-0.097896,3.2222,0,0,0,1,1,0.0030133,0.00039801,3.7341e-06,5.0255e-06,1.4903,0.013153,0.00012277,0.00017429
0.028105,0.000104,-0.099896,2.7968,0,0,0,2,0,0,0,0,0,0,0,0,0
0.028105,0.000104,-0.097896,3.2228,0,0,0,1,1,0.0057235,0.00039885,-7.3685e-07,-1.5067e-05,1.4909,0.01318,-2.4887e-05,-0.00049002
0.030105,0.000104,-0.099896,2.7965,0,0,0,2,0,0,0,0,0,0,0,0,0
0.030105,0.000104,-0.097896,3.2227,0,0,0,1,1,0.0069816,0.00040354,-2.8771e-06,-8.9113e-07,1.4908,0.013335,-9.5556e-05,-2.2186e-05
0.032105,0.000104,-0.099896,2.7963,0,0,0,2,0,0,0,0,0,0,0,0,0
0.032105,0.000104,-0.097896,3.2224,0,0,0,1,1,0.0042896,0.00037677,6.1227e-07,1.0176e-05,1.4905,0.012451,1.9803e-05,0.00034346
0.034105,0.000104,-0.099896,2.7966,0,0,0,2,0,0,0,0,0,0,0,0,0
0.034105,0.000104,-0.097896,3.2224,0,0,0,1,1,0.0043788,0.00036034,-8.8925e-07,-3.6428e-06,1.4905,0.011908,-2.973e-05,-0.00011322
0.036105,0.000104,-0.099896,2.7967,0,0,0,2,0,0,0,0,0,0,0,0,0
0.036105,0.000104,-0.097896,3.2223,0,0,0,1,1,0.0064313,0.00036539,8.0689e-08,-1.1499e-05,1.4904,0.012074,2.3886e-06,-0.00037326
0.038105,0.000104,-0.099896,2.7964,0,0,0,2,0,0,0,0,0,0,0,0,0
0.038105,0.000104,-0.097896,3.2219,0,0,0,1,1,0.0061845,0.00036099,-1.1467e-06,2.2148e-06,1.4901,0.011929,-3.8087e-05,7.9582e-05
0.040105,0.000104,-0.099896,2.7964,0,0,0,2,0,0,0,0,0,0,0,0,0
0.040105,0.000104,-0.097896,3.2218,0,0,0,1,1,0.0048179,0.00034135,-1.1865e-07,2.3523e-06,1.4899,0.01128,-4.0667e-06,8.4035e-05
