"Points:0","Points:1","Points:2","enthalpy","force:0","force:1","force:2","geometry","liquid fraction","physPressure","physVelocity:0","physVelocity:1","physVelocity:2","temperature","velocity_coupled:0","velocity_coupled:1","velocity_coupled:2"
0.00010501,0.000104,-0.099896,2.8192,0,0,0,2,0,0,0,0,0,0,0,0,0
0.002105,0.000104,-0.099896,2.8098,0,0,0,2,0,0,0,0,0,0,0,0,0
0.00010501,0.000104,-0.097896,3.2601,0,0,0,3,1,0.05611,0.001062,0,0,1.5,0.035081,0,0
0.002105,0.000104,-0.097896,3.2357,0,0,0,1,1,0.0022811,0.00085908,-1.4327e-06,0.00037847,1.4757,0.02838,-4.8112e-05,0.012509
0.004105,0.000104,-0.099896,2.8148,0,0,0,2,0,0,0,0,0,0,0,0,0
0.004105,0.000104,-0.097896,3.2378,0,0,0,1,1,-0.014171,0.00050311,-7.8432e-06,0.00010261,1.4779,0.016622,-0.00025973,0.0033947
0.006105,0.000104,-0.099896,2.8189,0,0,0,2,0,0,0,0,0,0,0,0,0
0.006105,0.000104,-0.097896,3.2438,0,0,0,1,1,0.0014519,0.00049935,8.0188e-07,-8.1001e-05,1.4839,0.016499,2.5922e-05,-0.0026705
0.008105,0.000104,-0.099896,2.8187,0,0,0,2,0,0,0,0,0,0,0,0,0
0.008105,0.000104,-0.097896,3.2467,0,0,0,1,1,0.010707,0.00061522,-8.7025e-06,-3.73e-05,1.4869,0.020326,-0.00028789,-0.0012244
0.010105,0.000104,-0.099896,2.8163,0,0,0,2,0,0,0,0,0,0,0,0,0
0.010105,0.000104,-0.097896,3.2455,0,0,0,1,1,0.00039531,0.00056542,-9.0432e-06,0.0001031,1.4857,0.018679,-0.00029914,0.0034113
0.012105,0.000104,-0.099896,2.8181,0,0,0,2,0,0,0,0,0,0,0,0,0
0.012105,0.000104,-0.097896,3.2483,0,0,0,1,1,-0.0036768,0.00046531,-8.2218e-06,2.1542e-05,1.4885,0.015373,-0.00027214,0.00071652
0.014105,0.000104,-0.099896,2.819,0,0,0,2,0,0,0,0,0,0,0,0,0
0.014105,0.000104,-0.097896,3.2489,0,0,0,1,1,0.0042445,0.00047191,-3.1897e-06,-2.0629e-05,1.489,0.015592,-0.00010588,-0.00067526
0.016105,0.000104,-0.099896,2.8184,0,0,0,2,0,0,0,0,0,0,0,0,0
0.016105,0.000104,-0.097896,3.2487,0,0,0,1,1,0.0048758,0.00049327,1.321e-06,1.3722e-05,1.4889,0.016296,4.3163e-05,0.00045974
0.018105,0.000104,-0.099896,2.8181,0,0,0,2,0,0,0,0,0,0,0,0,0
0.018105,0.000104,-0.097896,3.2491,0,0,0,1,1,-0.00018016,0.00045347,-3.7759e-07,3.12e-05,1.4892,0.014981,-1.3024e-05,0.0010359
0.020105,0.000104,-0.099896,2.8186,0,0,0,2,0,0,0,0,0,0,0,0,0
0.020105,0.000104,-0.097896,3.2497,0,0,0,1,1,0.00026071,0.00042148,-2.0233e-07,2.3524e-06,1.4898,0.013925,-7.3102e-06,8.3272e-05
0.022105,0.000104,-0.099896,2.8185,0,0,0,2,0,0,0,0,0,0,0,0,0
0.022105,0.000104,-0.097896,3.2492,0,0,0,1,1,0.0036447,0.00042997,-4.0646e-06,3.1967e-06,1.4894,0.014205,-0.00013478,0.0001116
0.024105,0.000104,-0.099896,2.8182,0,0,0,2,0,0,0,0,0,0,0,0,0
0.024105,0.000104,-0.097896,3.2493,0,0,0,1,1,0.0022481,0.00042333,-2.182e-06,1.9572e-05,1.4894,0.013985,-7.262e-05,0.00065233
0.026105,0.000104,-0.099896,2.8182,0,0,0,2,0,0,0,0,0,0,0,0,0
0.026105,0.000104,-0.097896,3.2489,0,0,0,1,1,-0.00036841,0.00038645,3.0946e-06,1.4519e-05,1.489,0.012767,0.0001016,0.00048489
0.028105,0.000104,-0.099896,2.8186,0,0,0,2,0,0,0,0,0,0,0,0,0
0.028105,0.000104,-0.097896,3.2493,0,0,0,1,1,0.0020736,0.00038759,-1.1498e-06,-4.7039e-06,1.4894,0.012805,-3.8551e-05,-0.0001497
0.030105,0.000104,-0.099896,2.8183,0,0,0,2,0,0,0,0,0,0,0,0,0
0.030105,0.000104,-0.097896,3.249,0,0,0,1,1,0.0031784,0.00039182,-3.1412e-06,9.3833e-06,1.4892,0.012945,-0.00010432,0.00031577
0.032105,0.000104,-0.099896,2.818,0,0,0,2,0,0,0,0,0,0,0,0,0
0.032105,0.000104,-0.097896,3.2486,0,0,0,1,1,0.00050672,0.00036552,2.4799e-07,1.9678e-05,1.4887,0.012076,7.6149e-06,0.00065556
0.034105,0.000104,-0.099896,2.8182,0,0,0,2,0,0,0,0,0,0,0,0,0
0.034105,0.000104,-0.097896,3.2485,0,0,0,1,1,0.00046938,0.00034973,-1.1569e-06,5.8116e-06,1.4886,0.011554,-3.8778e-05,0.00019737
0.036105,0.000104,-0.099896,2.8183,0,0,0,2,0,0,0,0,0,0,0,0,0
0.036105,0.000104,-0.097896,3.2482,0,0,0,1,1,0.0023409,0.00035474,-1.4786e-07,-1.3745e-06,1.4883,0.01172,-5.4492e-06,-3.9831e-05
0.038105,0.000104,-0.099896,2.818,0,0,0,2,0,0,0,0,0,0,0,0,0
