"Points:0","Points:1","Points:2","enthalpy","force:0","force:1","force:2","geometry","liquid fraction","physPressure","physVelocity:0","physVelocity:1","physVelocity:2","temperature","velocity_coupled:0","velocity_coupled:1","velocity_coupled:2"
0.00010501,0.000104,-0.099896,2.8527,0,0,0,2,0,0,0,0,0,0,0,0,0
0.002105,0.000104,-0.099896,2.8451,0,0,0,2,0,0,0,0,0,0,0,0,0
0.00010501,0.000104,-0.097896,3.3049,0,0,0,3,1,0.078636,0.001086,0,0,1.5,0.035874,0,0
0.002105,0.000104,-0.097896,3.2854,0,0,0,1,1,0.023126,0.00087477,-1.5572e-06,0.00037847,1.4806,0.028886,-4.8139e-05,0.012481
0.004105,0.000104,-0.099896,2.8511,0,0,0,2,0,0,0,0,0,0,0,0,0
0.004105,0.000104,-0.097896,3.2904,0,0,0,1,1,0.0059394,0.00051312,-7.7395e-06,9.4654e-05,1.4855,0.016942,-0.00025133,0.0031047
0.006105,0.000104,-0.099896,2.8553,0,0,0,2,0,0,0,0,0,0,0,0,0
0.006105,0.000104,-0.097896,3.2973,0,0,0,1,1,0.022407,0.00050954,1.1237e-06,-8.9558e-05,1.4923,0.016822,4.1137e-05,-0.0029775
0.008105,0.000104,-0.099896,2.855,0,0,0,2,0,0,0,0,0,0,0,0,0
0.008105,0.000104,-0.097896,3.3002,0,0,0,1,1,0.031959,0.00062627,-8.3129e-06,-4.6255e-05,1.4952,0.020677,-0.00027086,-0.0015505
0.010105,0.000104,-0.099896,2.8523,0,0,0,2,0,0,0,0,0,0,0,0,0
0.010105,0.000104,-0.097896,3.2986,0,0,0,1,1,0.020974,0.00057647,-8.6733e-06,9.5874e-05,1.4935,0.019034,-0.00028284,0.0031459
0.012105,0.000104,-0.099896,2.8539,0,0,0,2,0,0,0,0,0,0,0,0,0
0.012105,0.000104,-0.097896,3.3009,0,0,0,1,1,0.016709,0.00047543,-8.2223e-06,1.4178e-05,1.4958,0.015696,-0.00026803,0.0004483
0.014105,0.000104,-0.099896,2.8545,0,0,0,2,0,0,0,0,0,0,0,0,0
0.014105,0.000104,-0.097896,3.301,0,0,0,1,1,0.024954,0.00048115,-2.9337e-06,-2.7626e-05,1.4959,0.015884,-9.3485e-05,-0.00093304
0.016105,0.000104,-0.099896,2.8538,0,0,0,2,0,0,0,0,0,0,0,0,0
0.016105,0.000104,-0.097896,3.3007,0,0,0,1,1,0.025476,0.0005026,1.6338e-06,5.729e-06,1.4956,0.016593,5.7195e-05,0.00016776
0.018105,0.000104,-0.099896,2.8535,0,0,0,2,0,0,0,0,0,0,0,0,0
0.018105,0.000104,-0.097896,3.301,0,0,0,1,1,0.020034,0.00046294,-1.666e-07,2.4007e-05,1.4959,0.015284,-2.3296e-06,0.00077303
0.020105,0.000104,-0.099896,2.8541,0,0,0,2,0,0,0,0,0,0,0,0,0
0.020105,0.000104,-0.097896,3.3015,0,0,0,1,1,0.020477,0.00043027,2.5038e-08,-4.6964e-06,1.4965,0.014204,3.9812e-06,-0.00017513
0.022105,0.000104,-0.099896,2.854,0,0,0,2,0,0,0,0,0,0,0,0,0
0.022105,0.000104,-0.097896,3.3011,0,0,0,1,1,0.023942,0.0004387,-3.8478e-06,-3.6458e-06,1.496,0.014482,-0.00012424,-0.00014072
0.024105,0.000104,-0.099896,2.8537,0,0,0,2,0,0,0,0,0,0,0,0,0
0.024105,0.000104,-0.097896,3.3012,0,0,0,1,1,0.022324,0.00043201,-1.9657e-06,1.264e-05,1.4962,0.014262,-6.22e-05,0.00039734
0.026105,0.000104,-0.099896,2.8537,0,0,0,2,0,0,0,0,0,0,0,0,0
0.026105,0.000104,-0.097896,3.3008,0,0,0,1,1,0.019493,0.00039439,3.4055e-06,8.1155e-06,1.4958,0.013019,0.00011517,0.00024873
0.028105,0.000104,-0.099896,2.8541,0,0,0,2,0,0,0,0,0,0,0,0,0
