"Points:0","Points:1","Points:2","enthalpy","force:0","force:1","force:2","geometry","liquid fraction","physPressure","physVelocity:0","physVelocity:1","physVelocity:2","temperature","velocity_coupled:0","velocity_coupled:1","velocity_coupled:2"
0.00010501,0.000104,-0.099896,2.9991,0,0,0,2,0,0,0,0,0,0,0,0,0
0.002105,0.000104,-0.099896,2.9912,0,0,0,2,0,0,0,0,0,0,0,0,0
0.00010501,0.000104,-0.097896,3.4998,0,0,0,3,1,0.060117,0.00093,0,0,1.5,0.030721,0,0
0.002105,0.000104,-0.097896,3.4803,0,0,0,1,1,0.013617,0.00074071,-1.3626e-06,0.00032964,1.4805,0.024469,-4.4959e-05,0.010891
0.004105,0.000104,-0.099896,2.9958,0,0,0,2,0,0,0,0,0,0,0,0,0
0.004105,0.000104,-0.097896,3.4829,0,0,0,1,1,0.0004925,0.00042842,-6.0832e-06,8.0141e-05,1.4831,0.014153,-0.00020095,0.002649
0.006105,0.000104,-0.099896,2.9991,0,0,0,2,0,0,0,0,0,0,0,0,0
0.006105,0.000104,-0.097896,3.4882,0,0,0,1,1,0.01351,0.0004319,1.4395e-06,-7.7255e-05,1.4884,0.014268,4.7528e-05,-0.0025507
0.008105,0.000104,-0.099896,2.9985,0,0,0,2,0,0,0,0,0,0,0,0,0
0.008105,0.000104,-0.097896,3.4903,0,0,0,1,1,0.020691,0.00052989,-7.5048e-06,-2.9933e-05,1.4905,0.017504,-0.00024794,-0.00098738
0.010105,0.000104,-0.099896,2.9963,0,0,0,2,0,0,0,0,0,0,0,0,0
0.010105,0.000104,-0.097896,3.4889,0,0,0,1,1,0.011936,0.00047851,-7.7352e-06,8.7904e-05,1.4892,0.015807,-0.00025554,0.0029052
0.012105,0.000104,-0.099896,2.9979,0,0,0,2,0,0,0,0,0,0,0,0,0
0.012105,0.000104,-0.097896,3.4912,0,0,0,1,1,0.0089624,0.0003924,-6.0607e-06,1.1041e-05,1.4914,0.012963,-0.00020021,0.00036611
0.014105,0.000104,-0.099896,2.9986,0,0,0,2,0,0,0,0,0,0,0,0,0
